"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Tyler, TX",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10758620689655,1.10674157303371,1.11204958070895,1.07631860902917,0.954166666666667,0.866336633663366,0.866336633663366,0.895012426862735,0.866336633663366,0.911291208791209,0.919778699861687,0.936264334795734,0.995833333333333,0.970779220779221,0.951784596117721,0.94939703987191,0.915708812260536,0.875,0.9,0.9,0.9,0.9,0.9,0.87962962962963,0.9,0.90625,0.976666666666667,0.98,0.965350877192982,0.92220566318927,0.965350877192982,0.9375,0.9
"Fargo, ND",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87719298245614,0.841287878787879,0.838461538461538,0.837320574162679,0.837891056312109,0.857142857142857,0.873197199983652,0.926371699669967,0.961267605633803,0.961267605633803,0.914285714285714,0.91547619047619,0.907142857142857,0.901002506265664,0.883458646616541,0.860411670663469,0.884586466165413,0.9,0.823388305847076,0.826086956521739,0.883458646616541,0.883458646616541,0.974619289340102,0.814015151515151,0.813636363636364
"Rochester, MN",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13783775596753,1.06923076923077,1.09,1.07384615384615,1.16422664485642,1.26377978272196,1.28472222222222,1.32308845577211,1.28472222222222,1.28901342090234,1.2496251874063,1.23552631578947
"Lafayette-West Lafayette, IN",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681818181818182,0.699597585513078,0.740431495337636,0.85,0.870648113054307,0.802510822510823,0.702888211211519,0.807692307692308,0.760714285714286,0.733333333333333,0.748655913978495,0.691627818733738,0.696121231155779,0.648496240601504,0.732899022801303,0.713131450298751,0.720506217070601,0.75,0.754166666666667,0.883528354767293,0.8125,0.815384615384615,0.824038461538461,0.790909090909091,0.823076923076923,0.837349397590361,0.757396449704142,0.737773152965661,0.736781313324936,0.75,0.735294117647059,0.745436105476673
"Bellingham, WA",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58590308370044,1.50819672131148,1.37772675086108,1.28968253968254,1.27643504531722,1.38182706380744,1.34529147982063,1.31782945736434,1.21928166351607,1.30639097744361,1.25268432355047,1.22113012776349
"Torrington, CT",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904977375565611,0.929300291545189,0.86861817617866,0.876785714285714,0.878030158427181,0.863636363636364,0.834261321455085,0.853822306122136,0.86848635235732,0.861593879319492,0.863636363636364,0.845454545454545,0.832799487508008,0.887573964497041,0.876550868486352,0.887573964497041,0.913978494623656,0.935925125989921,0.909090909090909,0.921658986175115,0.885453648915187,0.875,0.887573964497041,0.934057971014493,0.921658986175115,0.909090909090909,0.9,0.920204493087558,0.887573964497041,0.884963452836756,0.920388316616969,0.941119691119691
"St. Cloud, MN",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.753348214285714,0.766129032258065,0.758135822178558,0.764705882352941,0.758135822178558,0.758135822178558,0.819548872180451,0.816665931691399,0.820885547201337,0.830200501253133,0.805,0.827067669172932,0.832,0.833737471710314,0.835174253319509,0.829166666666667,0.834141610087294,0.84005376344086,0.837151067323481,0.845070422535211,0.836118424091266,0.813377615473828,0.819277108433735,0.819277108433735,0.833333333333333,0.834141610087294,0.852534562211982,0.838095238095238,0.85,0.834141610087294,0.853494623655914
"Panama City, FL",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964660936007641,0.886975344053653,0.906349206349206,0.846153846153846,0.846805234795997,0.764705882352941,0.764705882352941,0.744402985074627,0.792079207920792,0.833333333333333,0.842750420875421,0.854166666666667,0.848076923076923,0.807692307692308,0.833793103448276,0.804803370786517,0.901442307692308,0.889523809523809,0.894206349206349,0.9375,0.922734261091296,0.938888888888889,0.918060200668896,0.942857142857143,0.878565799842396,0.901056034482759,0.895238095238095,0.951987447698745,0.95397489539749,0.939047619047619,0.944761904761905,0.955180014695077,0.9375,0.95058494404883,0.9375,0.982857142857143,0.952380952380952,0.997586206896552,1.00451321986298,0.998571428571429,0.950803602940958
"Greenville, NC",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590465872156013,0.607142857142857,0.634657836644592,0.633995584988962,0.614285714285714,0.637254901960784,0.625,0.625,0.606601731601732,0.659885877318117,0.64558415715828,0.65,0.654545454545455,0.654545454545455,0.691489361702128,0.663943491507032,0.701165011459129,0.654545454545455,0.636969696969697,0.65441200324412,0.637254901960784,0.636363636363636,0.658680555555555,0.65,0.655711206896552,0.627272727272727,0.65,0.664285714285714,0.666666666666667,0.639059304703476,0.66547619047619,0.669642857142857,0.663972569189322,0.696445725264169,0.657291666666667,0.65,0.65625,0.689640485759217,0.686666666666667,0.655172413793103,0.658333333333333,0.693101225016119,0.668449197860963
"Waterloo, IA",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775252525252525,0.700337837837838,0.786616161616162,0.763157894736842,0.721528861154446,0.810669456066946,0.902777777777778,0.821428571428571,0.810669456066946,0.787922277854512,0.797611309717257,0.762531328320802,0.773645093396475,0.773480662983425,0.756578947368421,0.767876323461716,0.792708333333333,0.778388278388278,0.778388278388278,0.778388278388278,0.824861401108791,0.773645093396475,0.773645093396475,0.810669456066946,0.829763361893105,0.832872814629423,0.794332479115088
"Columbia, MO",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577147693609818,0.636042402826855,0.604166666666667,0.571428571428571,0.553571428571429,0.566666666666667,0.492957746478873,0.475338855421687,0.509461426491994,0.543181818181818,0.499286733238231,0.565126050420168,0.659090909090909,0.688577586206897,0.689655172413793,0.687645687645688,0.686813186813187,0.689655172413793,0.661375661375661,0.661375661375661,0.657894736842105,0.661904761904762,0.680304685993443,0.661904761904762,0.655914075031722,0.644444444444444,0.6875,0.678862204926007,0.666666666666667,0.64902102973169,0.708505747126437,0.705413959686823,0.618374558303887,0.610859728506787
"Bloomington, IN",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16861517151232,1.10052428256071,1.125,1.16279069767442,1.18635718558309,1.18721461187215,1.18635718558309,1.15183826964403,1.16548651654156,1.16959064327485,1.18126472898665,1.15183826964403,1.16763969974979,1.15107913669065,1.14666666666667,1.25541125541126,1.16959064327485
"Billings, MT",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862244897959184,0.878892045454545,0.87,0.797058823529412,0.841391587914282,0.821428571428571,0.818609022556391,0.82,0.8,0.803125,0.821428571428571,0.868990384615385,0.869230769230769,0.862268518518518,0.866497507122507,0.86718142968143,0.868055555555556,0.868055555555556,0.870726495726496,0.872206445240153,0.904545454545455,0.9,0.917366311171621,0.908564814814815,0.883413461538461,0.884615384615385,0.868055555555556,0.887464887640449,0.861134259259259
"Wichita Falls, TX",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676470588235294,0.669593852908891,0.676470588235294,0.68206232943214,0.667259786476868,0.654946474713917,0.66842681969288,0.658730158730159,0.664162005819525,0.72463768115942,0.710714285714286,0.707397959183673,0.794585987261146,0.807689737257498,0.796130952380952,0.792592592592593,0.732142857142857,0.745454545454545,0.642248062015504,0.633333333333333,0.61875,0.642248062015504,0.658359173126615,0.667259786476868,0.679851668726823,0.683389137115705,0.691443388072602,0.711005678421996,0.692485549132948,0.711297071129707,0.710714285714286,0.665555555555556,0.665555555555556
"Odessa, TX",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39985994397759,1.37628111273792,1.31666421952493,1.20967741935484,1.1222619047619,1.09413580246914,1.0875,1.17153481760317,1.14142857142857,1.14142857142857,1.07053571428571,1.04899387576553,1.02650176678445,1.03026634382567,0.968356092436975,1.03650793650794,0.990314769975787,0.98561052218296
"Napa, CA",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05779334500876,2.0992700729927,2.13334269492349,2.13880859849405,2.25909049035705,2.21102661596958,2.18324022346369,2.08581436077058,2.13505052684576,2.1323155216285,2.15074926129168,2.25686711210097
"Lawton, OK",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658333333333333,0.706512605042017,0.718181818181818,0.71875,0.718465909090909,0.707924107142857,0.590909090909091,0.583333333333333,0.616776315789474,0.583333333333333,0.604355716878403,0.616776315789474,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.584219858156028,0.591426674836601,0.627170138888889,0.627046783625731,0.661111111111111,0.71875,0.703125,0.693122119815668,0.691244239631336,0.681818181818182,0.660606060606061,0.658333333333333,0.664285714285714,0.657894736842105,0.680803571428571,0.7,0.682951146560319,0.668103448275862,0.644685039370079,0.642857142857143,0.668103448275862,0.686939182452642,0.721887550200803,0.721887550200803,0.686939182452642,0.721887550200803
"Harrisonburg, VA",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859255916566386,0.807113543091655,0.803812526021531,0.829166666666667,0.904634581105169,0.846179302045728,0.89126559714795,0.91792656587473,0.89126559714795,0.869444444444444,0.783625730994152,0.837719298245614,0.888888888888889,0.931185505159587,0.904605263157895,0.9,0.904605263157895,0.85,0.902302631578947,0.86780303030303,0.916666666666667
"Bismarck, ND",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936098981077147,0.943877551020408,0.94,0.969387755102041,0.911220067138178,0.909376069350975,0.918367346938776,0.918367346938776,0.930957056682926,0.943877551020408,0.930957056682926,0.954653937947494,0.971771162809788,0.93213828425096,0.931034482758621,0.913604624542125
"Lawrence, KS",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780721220527046,0.773684210526316,0.736842105263158,0.740296052631579,0.736842105263158,0.736842105263158,0.740131578947368,0.75,0.760456273764259,0.751699939503932,0.750526315789474,0.801104972375691,0.8,0.8125,0.833333333333333,0.815606725146199,0.818713450292398,0.845528455284553,0.844827586206897,0.828571428571429,0.828571428571429,0.833846153846154,0.812937062937063,0.833846153846154,0.854679730915472,0.7875,0.880239520958084,0.853846153846154,0.853846153846154,0.829254079254079,0.835591214868781,0.870833333333333
"Missoula, MT",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943557127374365,0.903409090909091,0.875,0.883333333333333,0.940298507462687,0.965703971119134,0.909373959373959,0.907575757575758,0.925266903914591,0.907575757575758,0.944309927360775,0.956761006289308,0.958333333333333,0.972716488730724,0.984126984126984,0.991666666666667,1,0.972716488730724,0.966666666666667,0.989030612244898,0.95872641509434,0.972469355476473,0.973603142324545,1,1.015625,0.954545454545455,0.974489795918367,0.988761097659403,1.00531058722298,1.01147146756792,1.03084415584416,1.04166666666667,1.07236842105263,1.1312656641604,1.15533299292,1.15001701208598,1.11441499676794,1.11475840336134,1.11029411764706,1.12037037037037,1.03693181818182,1.075,1.01190476190476,1.075,1.0725,1.07
"Ithaca, NY",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19775335295846,1.20920707732634,1.25,1.22692307692308,1.21559633027523,1.23281596452328,1.24804563141139,1.23636363636364,1.23414634146341,1.22063863206368,1.20785984848485,1.17134146341463,1.23825054076229,1.22063863206368,1.38095238095238,1.22568093385214
"Grand Forks, ND",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854398382204247,0.901428571428571,0.892857142857143,0.912006578947368,0.92,0.894179894179894,0.9125,0.957357859531773,0.92948717948718,0.929519918283963,0.970588235294118,0.94343507751938,0.935416666666667,0.929029304029304,0.873333333333333,0.876570512820513
"Victoria, TX",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985108592637152,0.985108592637152,1,0.997277876213408,0.927575187969925,0.900974025974026,0.919372114496768,0.928229166666667,0.909090909090909,0.919372114496768,0.913917569042223,0.985761226725082,1.00645161290323
"Manhattan, KS",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79719387755102,0.78125,0.78125,0.789473684210526,0.84375,0.806451612903226,0.826666666666667,0.825,0.897635135135135,0.865,0.888235294117647,0.911764705882353,0.957828282828283,1,1.00694444444444,0.996875,0.992628205128205,0.96980055997003,0.961111111111111,0.928991596638655,0.923076923076923,0.90625,0.852941176470588,0.86976320582878,0.86976320582878,0.864705882352941,0.865,0.84,0.843253968253968,0.847305919886565,0.8125,0.816326530612245,0.8515625,0.856115107913669
"Casper, WY",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08359133126935,1.18286445012788,1.05374077976818,1.05012620383758,1.05374077976818,1.05764705882353,1.04644585920236,1.04282053858521,0.991334185947159,0.944570135746606,0.94,0.94,0.940908682769148,0.965974395671799,0.875959079283887,0.823723228995058,0.823723228995058,0.868115942028985
"Williston, ND",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.57936507936508,2.49568965517241,2.49568965517241,2.49568965517241,2.21843003412969,2.17865925634468,2.08803957063818,1.89224137931034,1.85185185185185,1.60816912972085,1.54741379310345,1.50801131008483,1.54741379310345,1.49625935162095,1.4058106841612,1.36544190665343,1.46198830409357,1.41903409090909,1.56862745098039,1.71126126589866,1.66768031523043,1.74034835357746,1.69491525423729
